1549555999,,
64.97,271,
64.53,272,
64.32,273,
64.12,274,
63.93,275,
63.55,276,
63.2,277,
62.83,278,
62.53,279,
62.37,280,
62.23,281,
62.02,282,
61.78,283,
61.58,284,
61.45,285,
61.32,286,
61.17,287,
61,288,
60.8,289,
60.6,290,
60.48,291,
60.33,292,
60.08,293,
59.85,294,
59.57,295,
59.27,296,
58.97,297,
58.67,298,
58.5,299,
58.3,300,
58.12,301,
57.93,302,
57.78,303,
57.62,304,
57.53,305,
57.5,306,
57.5,307,
57.55,308,
57.6,309,
57.58,310,
57.52,311,
57.52,312,
57.47,313,
57.37,314,
57.22,315,
56.98,316,
56.82,317,
56.68,318,
56.68,319,
56.72,320,
56.77,321,
57,322,
57.18,323,
57.38,324,
57.62,325,
57.87,326,
58.1,327,
58.38,328,
58.73,329,
59.08,330,
59.45,331,
59.83,332,
60.12,333,
60.42,334,
60.7,335,
61.17,336,
61.63,337,
62,338,
62.35,339,
62.62,340,
62.88,341,
63.22,342,
63.57,343,
63.92,344,
64.28,345,
64.68,346,
65.15,347,
65.65,348,
66.17,349,
66.68,350,
67.17,351,
67.72,352,
68.37,353,
69,354,
69.6,355,
70.2,356,
70.77,357,
71.33,358,
71.8,359,
72.28,360,
72.77,361,
73.25,362,
73.77,363,
74.32,364,
74.82,365,
75.27,366,
75.68,367,
76.13,368,
76.63,369,
77.18,370,
77.8,371,
78.37,372,
78.97,373,
79.6,374,
80.32,375,
81.1,376,
81.83,377,
82.58,378,
83.3,379,
84.02,380,
84.7,381,
85.25,382,
85.85,383,
86.43,384,
87.03,385,
87.6,386,
88.15,387,
88.62,388,
89.02,389,
89.33,390,
89.6,391,
89.88,392,
90.07,393,
90.22,394,
90.33,395,
90.45,396,
90.57,397,
90.78,398,
91.02,399,
91.05,400,
91.03,401,
90.98,402,
90.9,403,
90.82,404,
90.7,405,
90.48,406,
90.22,407,
89.87,408,
89.52,409,
89.15,410,
88.95,411,
88.77,412,
88.57,413,
88.32,414,
88.05,415,
87.78,416,
87.55,417,
87.32,418,
86.98,419,
86.72,420,
86.45,421,
86.2,422,
85.92,423,
85.67,424,
85.38,425,
85.1,426,
84.87,427,
84.6,428,
84.27,429,
83.92,430,
83.5,431,
83.05,432,
82.62,433,
82.13,434,
81.52,435,
80.95,436,
80.42,437,
79.87,438,
79.3,439,
78.73,440,
78.25,441,
77.78,442,
77.33,443,
76.95,444,
76.58,445,
76.25,446,
75.95,447,
75.67,448,
75.47,449,
75.4,450,
75.33,451,
75.25,452,
75.17,453,
75.08,454,
75.05,455,
75.03,456,
75.02,457,
75.02,458,
75.02,459,
75.17,460,
75.35,461,
75.55,462,
75.75,463,
75.97,464,
76.2,465,
76.55,466,
77.03,467,
77.57,468,
78.05,469,
78.52,470,
78.85,471,
79.07,472,
79.3,473,
79.53,474,
79.82,475,
80.12,476,
80.37,477,
80.6,478,
80.88,479,
81.07,480,
81.23,481,
81.37,482,
81.45,483,
81.5,484,
81.6,485,
81.72,486,
81.77,487,
81.83,488,
81.93,489,
82.03,490,
82.17,491,
82.38,492,
82.6,493,
82.88,494,
83.23,495,
83.57,496,
83.87,497,
84.18,498,
84.52,499,
84.85,500,
85.1,501,
85.33,502,
85.52,503,
85.62,504,
85.72,505,
85.85,506,
85.98,507,
86.13,508,
86.23,509,
86.37,510,
86.52,511,
86.73,512,
86.92,513,
87.15,514,
87.37,515,
87.58,516,
87.78,517,
87.97,518,
88.13,519,
88.22,520,
88.3,521,
88.43,522,
88.55,523,
88.65,524,
88.75,525,
88.8,526,
88.85,527,
88.67,528,
88.53,529,
88.42,530,
88.3,531,
88.2,532,
88.03,533,
87.93,534,
87.8,535,
87.67,536,
87.78,537,
87.93,538,
88.13,539,
88.33,540,
88.5,541,
88.67,542,
88.87,543,
89.05,544,
89.07,545,
89.1,546,
89.17,547,
89.22,548,
89.23,549,
89.25,550,
89.28,551,
89.3,552,
89.3,553,
89.27,554,
89.27,555,
89.35,556,
89.42,557,
89.42,558,
89.4,559,
89.4,560,
89.4,561,
89.4,562,
89.4,563,
89.4,564,
89.38,565,
89.33,566,
89.28,567,
89.17,568,
89.02,569,
88.8,570,
88.6,571,
88.33,572,
88.08,,
87.73,,
87.45,573,
87.17,574,
86.88,575,
86.58,576,
86.27,577,
86,578,
85.77,579,
85.48,580,
85.23,581,
84.95,582,
84.68,583,
84.43,584,
84.07,585,
83.93,586,
83.78,587,
83.6,588,
83.42,589,
83.23,590,
83.13,591,
82.92,592,
82.73,593,
82.62,594,
82.28,595,
81.93,596,
81.57,597,
81.18,598,
80.88,599,
80.7,600,
80.5,601,
80.28,602,
80.22,603,
80.13,604,
79.98,605,
79.8,606,
79.65,607,
79.52,608,
79.25,609,
78.97,610,
78.67,611,
78.35,612,
78,613,
77.55,614,
77.17,615,
76.83,616,
76.45,617,
76.03,618,
75.65,619,
75.27,620,
74.92,621,
74.57,622,
74.22,623,
73.87,624,
73.52,625,
73.23,626,
72.95,627,
72.63,628,
72.33,629,
72.02,630,
71.72,631,
71.48,632,
71.23,633,
70.93,634,
70.62,635,
70.27,636,
70.15,637,
70.15,638,
70.17,639,
70.18,640,
70.18,641,
70.2,642,
70.2,643,
70.18,644,
70.17,645,
70.17,646,
70.18,647,
70.25,648,
70.27,649,
70.22,650,
70.15,651,
70.17,652,
70.18,653,
70.13,654,
70.07,655,
69.98,656,
69.88,657,
69.82,658,
69.7,659,
69.43,660,
69.18,661,
68.92,662,
68.67,663,
68.6,664,
68.62,665,
68.67,666,
68.7,667,
68.65,668,
68.73,669,
68.82,670,
68.9,671,
68.97,672,
69.03,673,
69.1,674,
69.1,675,
69.1,676,
69.15,677,
69.23,678,
69.32,679,
69.42,680,
69.53,681,
69.68,682,
69.93,683,
70.18,684,
70.42,685,
70.65,686,
70.92,687,
71.22,688,
71.53,689,
71.87,690,
72.2,691,
72.55,692,
72.85,693,
73.2,694,
73.55,695,
73.93,696,
74.1,697,
74.18,698,
74.17,699,
74.12,700,
74.1,701,
74.12,702,
74.13,703,
74.15,704,
74.17,705,
74.15,706,
74.1,707,
74.07,708,
74.03,709,
74.03,710,
74.05,711,
74.18,712,
74.25,713,
74.28,714,
74.35,715,
74.43,716,
74.5,717,
74.6,718,
74.72,719,
74.87,720,
75.05,721,
75.23,722,
75.38,723,
75.3,724,
75.2,725,
75.03,726,
74.85,727,
74.75,728,
74.65,729,
74.43,730,
74.23,731,
74.03,732,
73.83,733,
73.65,734,
73.45,735,
73.22,736,
72.98,737,
73.18,738,
73.35,739,
73.48,740,
73.58,741,
73.68,742,
73.7,743,
73.73,744,
73.73,745,
73.75,746,
73.77,747,
73.82,748,
73.87,749,
73.93,750,
73.98,751,
74,752,
74.05,753,
74.05,754,
74.05,755,
73.97,756,
73.93,757,
73.9,758,
73.92,759,
73.95,760,
73.97,761,
73.95,762,
73.93,763,
73.93,764,
73.93,765,
73.98,766,
74.07,767,
74.08,768,
74.15,769,
74.42,770,
74.67,771,
74.78,772,
74.95,773,
75.17,774,
75.37,775,
75.58,776,
75.77,777,
75.9,778,
76.05,779,
76.23,780,
76.37,781,
76.47,782,
76.55,783,
76.72,784,
76.87,785,
77.08,786,
77.3,787,
77.48,788,
77.63,789,
77.88,790,
78.12,791,
78.23,792,
78.35,793,
78.47,794,
78.62,795,
78.78,796,
78.92,797,
78.6,798,
78.28,799,
77.95,800,
77.63,801,
77.35,802,
77.02,803,
76.68,804,
76.4,805,
76.13,806,
75.88,807,
75.67,808,
75.43,809,
75.27,810,
75.1,811,
74.95,812,
74.78,813,
74.67,814,
74.58,815,
74.6,816,
74.58,817,
74.57,818,
74.55,819,
74.55,820,
74.55,821,
74.57,822,
74.58,823,
74.58,824,
74.58,825,
74.52,826,
74.5,827,
74.53,828,
74.53,829,
74.33,830,
74.12,831,
73.9,832,
73.83,833,
73.73,834,
73.63,835,
73.5,836,
73.42,837,
73.38,838,
73.38,839,
73.37,840,
73.38,841,
73.48,842,
73.63,843,
73.85,844,
74.1,845,
74.38,846,
74.67,847,
74.98,848,
75.35,849,
75.73,850,
76.05,851,
76.48,852,
76.95,853,
77.42,854,
77.87,855,
78.3,856,
78.72,857,
79.13,858,
79.58,859,
80.07,860,
80.6,861,
81.1,862,
81.62,863,
82.12,864,
82.58,865,
83,866,
83.42,867,
83.87,868,
84.32,869,
84.7,870,
85.05,871,
85.4,872,
85.72,873,
85.98,874,
86.28,875,
86.62,876,
86.92,877,
87.17,878,
87.4,879,
87.62,880,
88,881,
88.35,882,
88.68,883,
89,884,
89.33,885,
89.7,886,
90,887,
90.32,888,
90.72,889,
90.72,890,
90.75,891,
90.8,892,
90.63,893,
90.45,894,
90.27,895,
90.12,896,
89.95,897,
89.7,898,
89.4,899,
89.07,900,
88.77,901,
88.42,902,
88.08,903,
87.63,904,
87.13,905,
86.58,906,
86.07,907,
85.55,908,
85.05,909,
84.55,910,
84.18,911,
83.88,912,
83.52,913,
83.17,914,
82.85,915,
82.57,916,
82.35,917,
82.17,918,
81.98,919,
81.78,920,
81.53,921,
81.27,922,
81.03,923,
80.8,924,
80.6,925,
80.42,926,
80.22,927,
79.95,928,
79.68,929,
79.4,930,
79.13,931,
78.85,932,
78.6,933,
78.38,934,
78.13,935,
77.83,936,
77.53,937,
77.3,938,
77.12,939,
77,940,
76.67,941,
76.37,942,
76.07,943,
75.77,944,
75.55,945,
75.35,946,
75.12,947,
74.85,948,
74.52,949,
74.63,950,
74.75,951,
74.85,952,
74.98,953,
75.13,954,
75.38,955,
75.65,956,
75.88,957,
76.17,958,
76.45,959,
76.75,960,
76.9,961,
77.08,962,
77.25,963,
77.42,964,
77.62,965,
77.83,966,
78.07,967,
78.25,968,
78.38,969,
78.52,970,
78.62,971,
78.67,972,
78.77,973,
78.78,974,
78.78,975,
78.78,976,
78.82,977,
78.82,978,
78.77,979,
78.7,980,
78.63,981,
78.58,982,
78.5,983,
78.28,984,
78.07,985,
77.88,986,
77.73,987,
77.57,988,
77.37,989,
77.17,990,
77.05,991,
76.97,992,
76.92,993,
76.92,994,
76.92,995,
76.95,996,
77,997,
77.05,998,
77.12,999,
77.15,1000,
77.23,1001,
77.32,1002,
77.42,1003,
77.45,1004,
77.4,1005,
77.35,1006,
77.33,1007,
77.32,1008,
77.35,1009,
77.4,1010,
77.47,1011,
77.55,1012,
77.65,1013,
77.78,1014,
77.77,1015,
77.73,1016,
77.75,1017,
77.78,1018,
77.8,1019,
77.82,1020,
78,1021,
78.15,1022,
78.27,1023,
78.77,1024,
78.95,1025,
79.13,1026,
79.27,1027,
79.38,1028,
79.5,1029,
79.6,1030,
79.55,1031,
79.53,1032,
79.5,1033,
79.55,1034,
79.47,1035,
79.05,1036,
78.65,1037,
78.28,1038,
78.02,1039,
77.83,1040,
77.73,1041,
77.67,1042,
77.65,1043,
77.8,1044,
77.95,1045,
78.07,1046,
78.15,1047,
78.23,1048,
78.32,1049,
78.4,1050,
78.42,1051,
78.42,1052,
78.38,1053,
78.32,1054,
78.27,1055,
78.2,1056,
78.15,1057,
78.08,1058,
77.95,1059,
77.8,1060,
77.65,1061,
77.52,1062,
77.38,1063,
77.33,1064,
77.27,1065,
77.22,1066,
77.2,1067,
77.18,1068,
77.1,1069,
76.98,1070,
76.82,1071,
76.65,1072,
76.48,1073,
76.28,1074,
76.15,1075,
76,1076,
75.82,1077,
75.65,1078,
75.5,1079,
75.38,1080,
75.2,1081,
75.07,1082,
74.95,1083,
74.43,1084,
74.2,1085,
74,1086,
73.8,1087,
73.65,1088,
73.5,1089,
73.37,1090,
73.37,1091,
73.33,1092,
73.32,1093,
73.28,1094,
73.38,1095,
73.83,1096,
74.2,1097,
74.55,1098,
74.8,1099,
75,1100,
75.12,1101,
75.17,1102,
75.2,1103,
75.2,1104,
75.2,1105,
75.22,1106,
75.25,1107,
75.28,1108,
75.32,1109,
75.35,1110,
75.38,1111,
75.42,1112,
75.45,1113,
75.48,1114,
75.5,1115,
75.55,1116,
75.58,1117,
75.65,1118,
75.72,1119,
75.78,1120,
75.85,1121,
75.93,1122,
76,1123,
76.05,1124,
76.1,1125,
76.1,1126,
76.07,1127,
76.05,1128,
76.03,1129,
75.95,1130,
75.87,1131,
75.78,1132,
75.7,1133,
75.67,1134,
75.52,1135,
75.32,1136,
75.13,1137,
74.95,1138,
74.78,1139,
74.6,1140,
74.48,1141,
74.42,1142,
74.35,1143,
74.32,1144,
74.33,,
74.32,,
74.32,1145,
74.32,1146,
74.32,1147,
74.32,1148,
74.32,1149,
74.32,1150,
74.32,1151,
74.32,1152,
74.32,1153,
74.3,1154,
74.27,1155,
74.23,1156,
74.22,1157,
74.13,1158,
74.03,1159,
73.98,1160,
73.92,1161,
73.88,1162,
73.85,1163,
73.82,1164,
73.77,1165,
73.7,1166,
73.67,1167,
73.6,1168,
73.57,1169,
73.52,1170,
73.5,1171,
73.43,1172,
73.37,1173,
73.23,1174,
73.07,1175,
72.87,1176,
72.67,1177,
72.47,1178,
72.3,1179,
72.08,1180,
71.9,1181,
71.85,1182,
71.8,1183,
71.75,1184,
71.73,1185,
71.68,1186,
71.65,1187,
71.67,1188,
71.68,1189,
71.7,1190,
71.72,1191,
71.75,1192,
71.9,1193,
72.1,1194,
72.3,1195,
72.48,1196,
72.65,1197,
72.82,1198,
72.93,1199,
72.95,1200,
72.97,1201,
72.98,1202,
72.98,1203,
72.98,1204,
72.95,1205,
72.9,1206,
72.8,1207,
72.68,1208,
72.57,1209,
72.43,1210,
72.27,1211,
72.03,1212,
71.78,1213,
71.57,1214,
71.33,1215,
71.12,1216,
70.88,1217,
70.67,1218,
70.42,1219,
70.17,1220,
70.27,1221,
70.33,1222,
70.38,1223,
70.4,1224,
70.42,1225,
70.45,1226,
70.42,1227,
70.33,1228,
70.28,1229,
70.25,1230,
70.37,1231,
70.42,1232,
70.48,1233,
70.58,1234,
70.62,1235,
70.63,1236,
70.73,1237,
70.87,1238,
70.98,1239,
71.12,1240,
71.23,1241,
71.23,1242,
71.23,1243,
71.27,1244,
71.3,1245,
71.35,1246,
71.4,1247,
71.43,1248,
71.48,1249,
71.53,1250,
71.57,1251,
71.57,1252,
71.55,1253,
71.53,1254,
71.52,1255,
71.5,1256,
71.5,1257,
71.4,1258,
71.3,1259,
71.22,1260,
71.17,1261,
71.15,1262,
71.17,1263,
71.17,1264,
71.18,1265,
71.23,1266,
71.33,1267,
71.45,1268,
71.57,1269,
71.7,1270,
71.73,1271,
71.82,1272,
71.92,1273,
72,1274,
72.15,1275,
72.3,1276,
72.5,1277,
72.73,1278,
73.03,1279,
73.33,1280,
73.28,1281,
73.25,1282,
73.25,1283,
73.28,1284,
73.32,1285,
73.37,1286,
73.47,1287,
73.65,1288,
73.77,1289,
73.88,1290,
73.82,1291,
73.87,1292,
73.9,1293,
73.92,1294,
74.03,1295,
74.18,1296,
74.25,1297,
74.33,1298,
74.4,1299,
74.48,1300,
74.57,1301,
74.65,1302,
74.72,1303,
74.77,1304,
74.8,1305,
74.82,1306,
74.83,1307,
74.87,1308,
74.85,1309,
74.85,1310,
74.87,1311,
74.87,1312,
74.88,1313,
74.82,1314,
74.83,1315,
74.85,1316,
74.8,1317,
74.88,1318,
74.97,1319,
75.07,1320,
75.13,1321,
75.17,1322,
75.17,1323,
75.2,1324,
75.28,1325,
75.37,1326,
75.47,1327,
75.57,1328,
75.67,1329,
75.73,1330,
75.92,1331,
76.13,1332,
76.35,1333,
76.53,1334,
76.67,1335,
76.78,1336,
76.87,1337,
76.95,1338,
76.88,1339,
76.83,1340,
76.78,1341,
76.7,1342,
76.62,1343,
76.48,1344,
76.35,1345,
76.2,1346,
76.08,1347,
75.98,1348,
75.92,1349,
75.75,1350,
75.55,1351,
75.37,1352,
75.17,1353,
75.02,1354,
74.75,1355,
74.5,1356,
74.23,1357,
73.92,1358,
73.6,1359,
73.3,1360,
73.02,1361,
72.72,1362,
72.43,1363,
72.2,1364,
72,1365,
71.83,1366,
71.65,1367,
71.43,1368,
71.27,1369,
71.05,1370,
70.73,1371,
70.45,1372,
70.17,1373,
69.98,1374,
69.73,1375,
69.52,1376,
69.42,1377,
69.25,1378,
69.08,1379,
68.92,1380,
68.77,1381,
68.62,1382,
68.48,1383,
68.3,1384,
68.12,1385,
67.9,1386,
67.68,1387,
67.45,1388,
67.22,1389,
66.98,1390,
66.78,1391,
66.55,1392,
66.33,1393,
66.13,1394,
65.97,1395,
65.73,1396,
65.55,1397,
65.37,1398,
65.38,1399,
65.35,1400,
65.32,1401,
65.32,1402,
65.33,1403,
65.4,1404,
65.48,1405,
65.58,1406,
65.65,1407,
65.7,1408,
65.73,1409,
65.87,1410,
66.05,1411,
66.2,1412,
66.38,1413,
66.58,1414,
66.92,1415,
67.23,1416,
67.57,1417,
67.93,1418,
68.32,1419,
68.68,1420,
69.05,1421,
69.48,1422,
69.88,1423,
70.4,1424,
70.87,1425,
71.32,1426,
71.77,1427,
72.3,1428,
72.82,1429,
73.4,1430,
74.07,1431,
74.75,1432,
75.37,1433,
76,1434,
76.63,1435,
77.2,1436,
77.73,1437,
78.13,1438,
78.28,1439,
78.45,1440,
78.58,1441,
78.72,1442,
78.83,1443,
78.97,1444,
79.07,1445,
79.17,1446,
79.23,1447,
79.32,1448,
79.42,1449,
79.57,1450,
79.68,1451,
79.82,1452,
79.92,1453,
80.03,1454,
80.13,1455,
80.3,1456,
80.43,1457,
80.58,1458,
80.67,1459,
80.77,1460,
80.87,1461,
80.95,1462,
81,1463,
81.03,1464,
81.03,1465,
80.98,1466,
80.92,1467,
80.82,1468,
80.72,1469,
80.6,1470,
80.48,1471,
80.4,1472,
80.3,1473,
80.17,1474,
80.03,1475,
79.9,1476,
79.78,1477,
79.65,1478,
79.5,1479,
79.33,1480,
79.08,1481,
78.83,1482,
78.62,1483,
78.23,1484,
77.87,1485,
77.5,1486,
77.17,1487,
76.78,1488,
76.43,1489,
76.05,1490,
75.68,1491,
75.27,1492,
74.92,1493,
74.53,1494,
74.13,1495,
73.75,1496,
73.27,1497,
72.93,1498,
72.83,1499,
72.67,1500,
72.53,1501,
72.42,1502,
72.3,1503,
72.17,1504,
72.02,1505,
71.87,1506,
71.9,1507,
71.92,1508,
71.88,1509,
71.83,1510,
71.8,1511,
71.75,1512,
71.72,1513,
71.67,1514,
71.63,1515,
71.62,1516,
71.58,1517,
71.55,1518,
71.52,1519,
71.5,1520,
71.48,1521,
71.47,1522,
71.45,1523,
71.45,1524,
71.47,1525,
71.52,1526,
71.58,1527,
71.67,1528,
71.73,1529,
71.8,1530,
71.85,1531,
71.85,1532,
71.85,1533,
71.83,1534,
71.78,1535,
71.72,1536,
71.65,1537,
71.57,1538,
71.48,1539,
71.42,1540,
71.42,1541,
71.35,1542,
71.3,1543,
71.27,1544,
71.23,1545,
71.2,1546,
71.15,1547,
71.1,1548,
71.03,1549,
70.97,1550,
70.88,1551,
70.8,1552,
70.72,1553,
70.6,1554,
70.52,1555,
70.45,1556,
70.43,1557,
70.5,1558,
70.63,1559,
70.92,1560,
71.2,1561,
71.45,1562,
71.68,1563,
71.92,1564,
72.18,1565,
72.43,1566,
72.52,1567,
72.62,1568,
72.72,1569,
72.82,1570,
72.92,1571,
73.02,1572,
73.1,1573,
73.15,1574,
73.2,1575,
73.23,1576,
73.25,1577,
73.23,1578,
73.18,1579,
73.12,1580,
73.03,1581,
72.95,1582,
72.83,1583,
72.67,1584,
72.48,1585,
72.33,1586,
72.18,1587,
72.1,1588,
72.03,1589,
72.03,1590,
72.05,1591,
72.1,1592,
72.17,1593,
72.22,1594,
72.27,1595,
72.3,1596,
72.33,1597,
72.37,1598,
72.4,1599,
72.42,1600,
72.43,1601,
72.47,1602,
72.5,1603,
72.53,1604,
72.58,1605,
72.63,1606,
72.68,1607,
72.75,1608,
72.82,1609,
72.87,1610,
72.93,1611,
73,1612,
73.05,1613,
73.13,1614,
73.18,1615,
73.23,1616,
73.32,1617,
73.33,1618,
73.32,1619,
73.18,1620,
73.02,1621,
72.87,1622,
72.73,1623,
72.6,1624,
72.43,1625,
72.3,1626,
72.17,1627,
72.08,1628,
72.03,1629,
71.98,1630,
71.92,1631,
71.83,1632,
71.8,1633,
71.92,1634,
72.05,1635,
72.22,1636,
72.4,1637,
72.63,1638,
72.87,1639,
73.08,1640,
73.35,1641,
73.55,1642,
73.77,1643,
74.05,1644,
74.35,1645,
74.68,1646,
74.95,1647,
75.12,1648,
75.4,1649,
75.63,1650,
75.9,1651,
76.15,1652,
76.42,1653,
76.55,1654,
76.6,1655,
76.42,1656,
76.3,1657,
76.98,1658,
77.73,1659,
78.48,1660,
79.23,1661,
79.98,1662,
80.7,1663,
81.48,1664,
82.32,1665,
83.1,1666,
83.88,1667,
84.67,1668,
85.47,1669,
86.28,1670,
87.08,1671,
87.88,1672,
88.73,1673,
89.53,1674,
90.37,1675,
91.07,1676,
91.68,1677,
92.27,1678,
92.7,1679,
93.1,1680,
93.48,1681,
94.1,1682,
94.85,1683,
95.68,1684,
96.53,1685,
97.38,1686,
98.27,1687,
99.1,1688,
99.92,1689,
100.75,1690,
101.6,1691,
102.5,1692,
103.37,1693,
103.13,1694,
102.87,1695,
102.58,1696,
102.32,1697,
102.02,1698,
101.77,1699,
101.53,1700,
101.27,1701,
101.07,1702,
100.88,1703,
100.68,1704,
100.5,1705,
100.27,1706,
100.1,1707,
99.98,1708,
99.75,1709,
99.52,1710,
99.23,1711,
98.97,1712,
98.67,1713,
98.52,1714,
98.45,1715,
98.62,1716,
98.72,,
98,,
97.22,1717,
96.42,1718,
95.62,1719,
94.82,1720,
94.03,1721,
93.18,1722,
92.27,1723,
91.4,1724,
90.53,1725,
89.65,1726,
88.77,1727,
87.88,1728,
87.02,1729,
86.15,1730,
85.25,1731,
84.4,1732,
83.52,1733,
82.77,1734,
82.08,1735,
81.45,1736,
80.93,1737,
80.47,1738,
80.03,1739,
79.38,1740,
78.62,1741,
77.8,1742,
77,1743,
76.2,1744,
75.37,1745,
74.53,1746,
73.7,1747,
72.83,1748,
71.95,1749,
71.02,1750,
70.07,1751,
70.08,1752,
70.12,1753,
70.13,1754,
70.15,1755,
70.18,1756,
70.18,1757,
70.18,1758,
70.2,1759,
70.22,1760,
70.23,1761,
70.23,1762,
70.22,1763,
70.17,1764,
70.08,1765,
69.98,1766,
69.88,1767,
69.78,1768,
69.65,1769,
69.5,1770,
69.33,1771,
69.2,1772,
69.08,1773,
69.02,1774,
68.9,1775,
68.83,1776,
68.77,1777,
68.68,1778,
68.58,1779,
68.43,1780,
68.3,1781,
68.17,1782,
67.98,1783,
67.85,1784,
67.82,1785,
67.73,1786,
67.65,1787,
67.58,1788,
67.53,1789,
67.58,1790,
67.58,1791,
67.55,1792,
67.52,1793,
67.45,1794,
67.4,1795,
67.33,1796,
67.3,1797,
67.25,1798,
67.22,1799,
67.18,1800,
67.13,1801,
67.07,1802,
66.98,1803,
66.85,1804,
66.75,1805,
66.7,1806,
66.67,1807,
66.65,1808,
66.65,1809,
66.65,1810,
66.68,1811,
66.75,1812,
66.82,1813,
66.88,1814,
66.95,1815,
67.02,1816,
67.1,1817,
67.18,1818,
67.25,1819,
67.27,1820,
67.27,1821,
67.28,1822,
67.28,1823,
67.25,1824,
67.23,1825,
67.23,1826,
67.18,1827,
67.13,1828,
67.08,1829,
67.03,1830,
66.97,1831,
66.87,1832,
66.72,1833,
66.55,1834,
66.47,1835,
66.35,1836,
66.27,1837,
66.22,1838,
66.22,1839,
66.3,1840,
66.47,1841,
66.63,1842,
66.87,1843,
66.98,1844,
66.98,1845,
67.03,1846,
67.03,1847,
67.02,1848,
66.88,1849,
66.62,1850,
66.38,1851,
66.18,1852,
65.95,1853,
65.73,1854,
65.47,1855,
65.18,1856,
64.92,1857,
64.63,1858,
64.32,1859,
63.98,1860,
63.68,1861,
63.37,1862,
63.02,1863,
62.73,1864,
62.45,1865,
62.1,1866,
61.8,1867,
61.53,1868,
61.22,1869,
60.93,1870,
60.65,1871,
60.32,1872,
59.97,1873,
59.63,1874,
59.28,1875,
58.92,1876,
