1548082796,,,
1,,,
67,1,1548082797,1/21/19 2:59 PM
69.5,2,1548082798,1/21/19 2:59 PM
69.67,3,1548082799,1/21/19 2:59 PM
70.25,4,1548082800,1/21/19 3:00 PM
70.8,5,1548082801,1/21/19 3:00 PM
72.5,6,1548082802,1/21/19 3:00 PM
74.14,7,1548082803,1/21/19 3:00 PM
75.5,8,1548082804,1/21/19 3:00 PM
76.56,9,1548082805,1/21/19 3:00 PM
77.3,10,1548082806,1/21/19 3:00 PM
77.82,11,1548082807,1/21/19 3:00 PM
78.17,12,1548082808,1/21/19 3:00 PM
78.46,13,1548082809,1/21/19 3:00 PM
78.71,14,1548082810,1/21/19 3:00 PM
78.93,15,1548082811,1/21/19 3:00 PM
79.12,16,1548082812,1/21/19 3:00 PM
79.29,17,1548082813,1/21/19 3:00 PM
79.44,18,1548082814,1/21/19 3:00 PM
79.58,19,1548082815,1/21/19 3:00 PM
79.7,20,1548082816,1/21/19 3:00 PM
79.76,21,1548082817,1/21/19 3:00 PM
79.82,22,1548082818,1/21/19 3:00 PM
79.87,23,1548082819,1/21/19 3:00 PM
80,24,1548082820,1/21/19 3:00 PM
80.04,25,1548082821,1/21/19 3:00 PM
80.12,26,1548082822,1/21/19 3:00 PM
79.93,27,1548082823,1/21/19 3:00 PM
79.64,28,1548082824,1/21/19 3:00 PM
79.21,29,1548082825,1/21/19 3:00 PM
78.87,30,1548082826,1/21/19 3:00 PM
78.55,31,1548082827,1/21/19 3:00 PM
78.25,32,1548082828,1/21/19 3:00 PM
77.94,33,1548082829,1/21/19 3:00 PM
77.68,34,1548082830,1/21/19 3:00 PM
77.49,35,1548082831,1/21/19 3:00 PM
77.31,36,1548082832,1/21/19 3:00 PM
77.14,37,1548082833,1/21/19 3:00 PM
77,38,1548082834,1/21/19 3:00 PM
76.72,39,1548082835,1/21/19 3:00 PM
76.35,40,1548082836,1/21/19 3:00 PM
76.85,41,1548082837,1/21/19 3:00 PM
77.36,42,1548082838,1/21/19 3:00 PM
77.86,43,1548082839,1/21/19 3:00 PM
78.34,44,1548082840,1/21/19 3:00 PM
78.78,45,1548082841,1/21/19 3:00 PM
79.15,46,1548082842,1/21/19 3:00 PM
79.6,47,1548082843,1/21/19 3:00 PM
80,48,1548082844,1/21/19 3:00 PM
80.39,49,1548082845,1/21/19 3:00 PM
80.74,50,1548082846,1/21/19 3:00 PM
81.06,51,1548082847,1/21/19 3:00 PM
81.37,52,1548082848,1/21/19 3:00 PM
81.64,53,1548082849,1/21/19 3:00 PM
81.91,54,1548082850,1/21/19 3:00 PM
82.15,55,1548082851,1/21/19 3:00 PM
82.39,56,1548082852,1/21/19 3:00 PM
82.63,57,1548082853,1/21/19 3:00 PM
82.88,58,1548082854,1/21/19 3:00 PM
83.12,59,1548082855,1/21/19 3:00 PM
83.33,60,1548082856,1/21/19 3:00 PM
83.8,61,1548082857,1/21/19 3:00 PM
84.17,62,1548082858,1/21/19 3:00 PM
84.55,63,1548082859,1/21/19 3:00 PM
84.87,64,1548082860,1/21/19 3:01 PM
85.15,65,1548082861,1/21/19 3:01 PM
85.32,66,1548082862,1/21/19 3:01 PM
85.42,67,1548082863,1/21/19 3:01 PM
85.5,68,1548082864,1/21/19 3:01 PM
85.58,69,1548082865,1/21/19 3:01 PM
85.65,70,1548082866,1/21/19 3:01 PM
85.73,71,1548082867,1/21/19 3:01 PM
85.85,72,1548082868,1/21/19 3:01 PM
85.97,73,1548082869,1/21/19 3:01 PM
86.07,74,1548082870,1/21/19 3:01 PM
86.12,75,1548082871,1/21/19 3:01 PM
86.2,76,1548082872,1/21/19 3:01 PM
86.28,77,1548082873,1/21/19 3:01 PM
86.37,78,1548082874,1/21/19 3:01 PM
86.45,79,1548082875,1/21/19 3:01 PM
86.48,80,1548082876,1/21/19 3:01 PM
86.53,81,1548082877,1/21/19 3:01 PM
86.58,82,1548082878,1/21/19 3:01 PM
86.58,83,1548082879,1/21/19 3:01 PM
86.55,84,1548082880,1/21/19 3:01 PM
86.68,85,1548082881,1/21/19 3:01 PM
86.78,86,1548082882,1/21/19 3:01 PM
87,87,1548082883,1/21/19 3:01 PM
87.43,88,1548082884,1/21/19 3:01 PM
88,89,1548082885,1/21/19 3:01 PM
88.53,90,1548082886,1/21/19 3:01 PM
89.07,91,1548082887,1/21/19 3:01 PM
89.55,92,1548082888,1/21/19 3:01 PM
90.1,93,1548082889,1/21/19 3:01 PM
90.65,94,1548082890,1/21/19 3:01 PM
91.2,95,1548082891,1/21/19 3:01 PM
91.77,96,1548082892,1/21/19 3:01 PM
92.48,97,1548082893,1/21/19 3:01 PM
93.13,98,1548082894,1/21/19 3:01 PM
93.85,99,1548082895,1/21/19 3:01 PM
94.63,100,1548082896,1/21/19 3:01 PM
94.88,101,1548082897,1/21/19 3:01 PM
95.07,102,1548082898,1/21/19 3:01 PM
95.2,103,1548082899,1/21/19 3:01 PM
95.08,104,1548082900,1/21/19 3:01 PM
94.93,105,1548082901,1/21/19 3:01 PM
94.83,106,1548082902,1/21/19 3:01 PM
94.67,107,1548082903,1/21/19 3:01 PM
94.55,108,1548082904,1/21/19 3:01 PM
94.42,109,1548082905,1/21/19 3:01 PM
94.35,110,1548082906,1/21/19 3:01 PM
94.3,111,1548082907,1/21/19 3:01 PM
94.37,112,1548082908,1/21/19 3:01 PM
94.43,113,1548082909,1/21/19 3:01 PM
94.52,114,1548082910,1/21/19 3:01 PM
94.63,115,1548082911,1/21/19 3:01 PM
94.78,116,1548082912,1/21/19 3:01 PM
94.92,117,1548082913,1/21/19 3:01 PM
95.05,118,1548082914,1/21/19 3:01 PM
95.17,119,1548082915,1/21/19 3:01 PM
95.3,120,1548082916,1/21/19 3:01 PM
95.47,121,1548082917,1/21/19 3:01 PM
95.67,122,1548082918,1/21/19 3:01 PM
95.87,123,1548082919,1/21/19 3:01 PM
95.92,124,1548082920,1/21/19 3:02 PM
96.17,125,1548082921,1/21/19 3:02 PM
96.42,126,1548082922,1/21/19 3:02 PM
96.17,127,1548082923,1/21/19 3:02 PM
95.95,128,1548082924,1/21/19 3:02 PM
95.75,129,1548082925,1/21/19 3:02 PM
95.6,130,1548082926,1/21/19 3:02 PM
95.48,131,1548082927,1/21/19 3:02 PM
95.4,132,1548082928,1/21/19 3:02 PM
95.17,133,1548082929,1/21/19 3:02 PM
94.95,134,1548082930,1/21/19 3:02 PM
94.8,135,1548082931,1/21/19 3:02 PM
94.62,136,1548082932,1/21/19 3:02 PM
94.45,137,1548082933,1/21/19 3:02 PM
94.28,138,1548082934,1/21/19 3:02 PM
94.18,139,1548082935,1/21/19 3:02 PM
94.12,140,1548082936,1/21/19 3:02 PM
94.02,141,1548082937,1/21/19 3:02 PM
93.92,142,1548082938,1/21/19 3:02 PM
93.88,143,1548082939,1/21/19 3:02 PM
93.82,144,1548082940,1/21/19 3:02 PM
93.62,145,1548082941,1/21/19 3:02 PM
93.4,146,1548082942,1/21/19 3:02 PM
93.18,147,1548082943,1/21/19 3:02 PM
92.8,148,1548082944,1/21/19 3:02 PM
92.37,149,1548082945,1/21/19 3:02 PM
91.8,150,1548082946,1/21/19 3:02 PM
91.25,151,1548082947,1/21/19 3:02 PM
90.68,152,1548082948,1/21/19 3:02 PM
90.07,153,1548082949,1/21/19 3:02 PM
89.42,154,1548082950,1/21/19 3:02 PM
88.7,155,1548082951,1/21/19 3:02 PM
87.95,156,1548082952,1/21/19 3:02 PM
86.98,157,1548082953,1/21/19 3:02 PM
86.5,158,1548082954,1/21/19 3:02 PM
85.98,159,1548082955,1/21/19 3:02 PM
85.43,160,1548082956,1/21/19 3:02 PM
84.83,161,1548082957,1/21/19 3:02 PM
84.3,162,1548082958,1/21/19 3:02 PM
83.85,163,1548082959,1/21/19 3:02 PM
83.68,164,1548082960,1/21/19 3:02 PM
83.57,165,1548082961,1/21/19 3:02 PM
83.45,166,1548082962,1/21/19 3:02 PM
83.43,167,1548082963,1/21/19 3:02 PM
83.35,168,1548082964,1/21/19 3:02 PM
83.28,169,1548082965,1/21/19 3:02 PM
83.18,170,1548082966,1/21/19 3:02 PM
83.1,171,1548082967,1/21/19 3:02 PM
82.9,172,1548082968,1/21/19 3:02 PM
82.72,173,1548082969,1/21/19 3:02 PM
82.53,174,1548082970,1/21/19 3:02 PM
82.33,175,1548082971,1/21/19 3:02 PM
82.08,176,1548082972,1/21/19 3:02 PM
81.83,177,1548082973,1/21/19 3:02 PM
81.55,178,1548082974,1/21/19 3:02 PM
81.3,179,1548082975,1/21/19 3:02 PM
81.03,180,1548082976,1/21/19 3:02 PM
80.73,181,1548082977,1/21/19 3:02 PM
80.42,182,1548082978,1/21/19 3:02 PM
80.1,183,1548082979,1/21/19 3:02 PM
79.98,184,1548082980,1/21/19 3:03 PM
79.7,185,1548082981,1/21/19 3:03 PM
79.42,186,1548082982,1/21/19 3:03 PM
79.67,187,1548082983,1/21/19 3:03 PM
79.88,188,1548082984,1/21/19 3:03 PM
80.08,189,1548082985,1/21/19 3:03 PM
80.27,190,1548082986,1/21/19 3:03 PM
80.42,191,1548082987,1/21/19 3:03 PM
80.52,192,1548082988,1/21/19 3:03 PM
80.77,193,1548082989,1/21/19 3:03 PM
81.02,194,1548082990,1/21/19 3:03 PM
81.23,195,1548082991,1/21/19 3:03 PM
81.45,196,1548082992,1/21/19 3:03 PM
81.37,197,1548082993,1/21/19 3:03 PM
81.28,198,1548082994,1/21/19 3:03 PM
81.17,199,1548082995,1/21/19 3:03 PM
81.18,200,1548082996,1/21/19 3:03 PM
81.35,201,1548082997,1/21/19 3:03 PM
81.55,202,1548082998,1/21/19 3:03 PM
81.73,203,1548082999,1/21/19 3:03 PM
81.95,204,1548083000,1/21/19 3:03 PM
82.17,205,1548083001,1/21/19 3:03 PM
82.42,206,1548083002,1/21/19 3:03 PM
82.65,207,1548083003,1/21/19 3:03 PM
82.87,208,1548083004,1/21/19 3:03 PM
83.08,209,1548083005,1/21/19 3:03 PM
